word,sentpos,wlen,firsttime,totaltime,word,sent_id,sent_pos,word_length,surprisal,entropy,entry,probability
die,15,3,143.32000000000008,215.0133333333334,die,14,14,3,3.4323587066066015,0.7138587753690687,9.617095830644281,0.03231063950326792
Motordomäne,16,11,695.3866666666668,1641.626666666666,motordomãne,15,15,11,16.569644897902705,0.7138587753690687,8.51874830955148,6.366410729679436e-08
bildet,17,6,308.02666666666653,711.8266666666668,bildet,16,16,6,11.92272782027517,0.7138587753690687,11.922727820305235,6.637814300507129e-06
Der,1,3,220.05333333333334,438.1466666666666,der,0,0,3,-2.0613200844123822,-16.134816884082777,572.2709025994878,7.856333992057381
Kopf,2,4,194.20000000000002,501.56000000000006,kopf,1,1,4,9.642375888078401,-16.134816884082777,8.747995263753312,6.491863197080134e-05
besitzt,3,7,274.3866666666667,701.9599999999997,besitzt,2,2,7,12.29458313638214,-16.134816884082777,9.938982811563989,4.576467542384627e-06
eine,4,4,250.08000000000007,517.5733333333334,eine,3,3,4,5.444962418029785,-16.134816884082777,11.412091506474928,0.0043180022836169455
Aktin-,5,6,292.22666666666663,858.8666666666669,aktin,4,4,5,15.025411356958903,-16.134816884082777,7.958910797399576,2.982268623671101e-07
und,6,3,102.85333333333337,131.82666666666668,und,5,5,3,11.92272782027517,-16.134816884082777,11.922727820305235,6.637814300507129e-06
eine,7,4,250.62666666666672,522.2133333333331,eine,3,6,4,4.940825073859593,-16.134816884082777,8.07449153204553,0.007148697734787322
ATP-Bindungsstelle,8,18,796.1600000000001,2063.32,atpbindungsstelle,7,7,17,15.025411356958903,-16.134816884082777,7.958910797399576,2.982268623671101e-07
Im,1,2,224.81333333333336,325.0266666666667,im,0,0,2,-0.02615223602009258,0.4521338889838548,572.2709025994878,1.0264972064284386
Übergangsbereich,2,16,584.4400000000003,1561.5066666666676,ãbergangsbereich,1,1,16,15.326376416462203,0.4521338889838548,7.302852696742741,2.207187839631029e-07
von,3,3,212.9466666666667,392.4266666666666,von,2,2,3,11.92272782027517,0.4521338889838548,11.922727820305235,6.637814300507129e-06
Kopf,4,4,152.23999999999992,291.6000000000001,kopf,3,3,4,8.872336897701015,0.4521338889838548,7.586905416805195,0.00014021453748357164
zu,5,2,163.81333333333333,270.88,zu,4,4,2,4.218911634518858,0.4521338889838548,9.938982811563989,0.014714650710921545
Schwanz,6,7,230.68,531.2533333333334,schwanz,5,5,7,15.446138482170412,0.4521338889838548,6.740885563643181,1.9580658382295235e-07
können,7,6,233.85333333333338,441.6933333333335,kãnnen,6,6,6,11.927457911662634,0.4521338889838548,11.899628547168652,6.606490971758195e-06
unterschiedliche,8,16,312.49333333333334,866.7066666666667,unterschiedliche,7,7,16,13.705307223655884,0.4521338889838548,5.517653070509686,1.1165050711660332e-06
leichte,9,7,305.3333333333332,766.2799999999999,leichte,8,8,7,12.047381674160697,0.4521338889838548,11.33903088178704,5.859878583315754e-06
Ketten,10,6,251.3066666666666,575.4133333333333,ketten,9,9,6,12.051558566348033,0.4521338889838548,11.21419785636883,5.835453548122484e-06
binden,11,6,294.8400000000001,693.4933333333333,binden,10,10,6,11.932165734576158,0.4521338889838548,11.86259649919446,6.575461879229431e-06
und,12,3,108.05333333333333,183.81333333333336,und,11,11,3,6.067538788203731,0.4521338889838548,11.728689964071444,0.0023168685031569295
auf,13,3,242.14666666666665,395.2666666666667,auf,12,12,3,5.414979664951316,0.4521338889838548,8.07449153204553,0.004449428291172367
diese,14,5,278.3066666666666,481.4400000000001,diese,13,13,5,5.835339028853426,0.4521338889838548,5.23805007072741,0.00292243230330619
Weise,15,5,188.49333333333334,327.5866666666667,weise,14,14,5,4.436530451455115,0.4521338889838548,8.224574769209639,0.011836936181640709
an,16,2,102.70666666666665,135.23999999999998,an,15,15,2,6.342534261797501,0.4521338889838548,10.40850901838784,0.0017598366938937104
der,17,3,208.54666666666665,344.0666666666667,der,16,16,3,1.810009857466275,0.4521338889838548,4.846053273626772,0.16365252359552082
Regulation,18,10,269.7466666666667,803.5199999999999,regulation,17,17,10,16.62005693659609,0.4521338889838548,8.747995263753312,6.053422456315564e-08
von,19,3,175.9066666666667,360.52000000000027,von,2,18,3,11.925095662686862,0.4521338889838548,11.911148071611954,6.622115595649837e-06
Myosin,20,6,294.9066666666667,685.6399999999998,myosin,19,19,6,15.445018960975647,0.4521338889838548,7.586905416805195,1.9602591619432823e-07
mitwirken,21,9,366.14666666666676,813.8133333333333,mitwirken,20,20,9,11.92272782027517,0.4521338889838548,11.922727820305235,6.637814300507129e-06
In,1,2,171.93333333333334,340.29333333333324,in,0,0,2,-0.5346631424172367,-0.5895788760343181,572.2709025994878,1.7068731722304193
den,2,3,266.29333333333335,557.2800000000001,den,1,1,3,2.359471267341823,-0.5895788760343181,5.389001121618048,0.09447015945219991
nicht,3,5,219.76000000000002,571.6800000000001,nicht,2,2,5,9.786000085480643,-0.5895788760343181,8.16603724990373,5.6233376722979894e-05
muskulären,4,10,475.1200000000002,1234.8400000000004,muskulãren,3,3,10,15.098805265191448,-0.5895788760343181,6.110349717397253,2.771227563547811e-07
Zellen,5,6,261.3066666666666,594.1466666666668,zellen,4,4,6,11.92272782027517,-0.5895788760343181,11.922727820305235,6.637814300507129e-06
beispielsweise,6,14,380.8133333333333,881.3066666666663,beispielsweise,5,5,14,11.980304223684106,-0.5895788760343181,11.630602213149574,6.266426990754334e-06
registriert,7,11,472.68,960.5199999999999,registriert,6,6,11,12.37464777062681,-0.5895788760343181,9.84599166345771,4.224338951301821e-06
eine,8,4,224.87999999999994,396.15999999999985,eine,7,7,4,12.049472301056323,-0.5895788760343181,11.03402157532484,5.8476405605715316e-06
Calmodulinkette,9,15,1909.1600000000003,3479.613333333332,calmodulinkette,8,8,15,15.025411356958903,-0.5895788760343181,7.958910797399576,2.982268623671101e-07
die,10,3,218.6800000000001,402.05333333333317,die,9,9,3,11.92272782027517,-0.5895788760343181,11.922727820305235,6.637814300507129e-06
Anwesenheit,11,11,278.6933333333332,768.0666666666668,anwesenheit,10,10,11,9.304514919867561,-0.5895788760343181,8.51874830955148,9.101238881700302e-05
von,12,3,170.32000000000005,294.6933333333333,von,11,11,3,5.382695961854042,-0.5895788760343181,11.716697343346047,0.004595416148110621
Calciumionen,13,12,746.88,1599.1200000000008,calciumionen,12,12,12,15.445018960975647,-0.5895788760343181,7.586905416805195,1.9602591619432823e-07
und,14,3,94.82666666666665,144.29333333333335,und,13,13,3,11.92272782027517,-0.5895788760343181,11.922727820305235,6.637814300507129e-06
ermöglicht,15,10,325.1599999999999,764.6133333333333,ermãglicht,14,14,10,8.345842145095894,-0.5895788760343181,8.07449153204553,0.0002373814670699095
die,16,3,155.44000000000005,230.3466666666667,die,9,15,3,4.604261481884708,-0.5895788760343181,10.833216340513058,0.010009091171000444
Bindung,17,7,257.81333333333333,522.7333333333331,bindung,16,16,7,9.591963849385015,-0.5895788760343181,8.51874830955148,6.827520763957646e-05
von,18,3,116.38666666666663,223.32000000000002,von,11,17,3,5.382695961854042,-0.5895788760343181,11.743913257054292,0.004595416148110621
Myosin,19,6,353.39999999999986,1022.9866666666667,myosin,18,18,6,15.445018960975647,-0.5895788760343181,7.586905416805195,1.9602591619432823e-07
an,20,2,182.46666666666664,335.0666666666666,an,19,19,2,11.92272782027517,-0.5895788760343181,11.922727820305235,6.637814300507129e-06
Aktin,21,5,382.47999999999996,858.8133333333334,aktin,20,20,5,14.809400434221677,-0.5895788760343181,4.846053273626772,3.7013411122128183e-07
Je,1,2,145.28,287.4666666666667,je,0,0,2,3.4053346488562664,0.5084415463362881,572.2709025994878,0.03319570931683615
nach,2,4,306.6933333333333,568.3066666666667,nach,1,1,4,2.7035732327687936,0.5084415463362881,9.312929977223797,0.0669658003285597
Klasse,3,6,217.73333333333335,312.8399999999999,klasse,2,2,6,14.535756096103118,0.5084415463362881,6.064723455543123,4.866327543886627e-07
kann,4,4,291.76,564.88,kann,3,3,4,12.090392397465493,0.5084415463362881,11.03290089045334,5.613184247159728e-06
der,5,3,155.89333333333335,351.5866666666669,der,4,4,3,3.975338885744993,0.5084415463362881,5.64925230680151,0.018772938535325932
Schwanz,6,7,206.2666666666667,634.4800000000002,schwanz,5,5,7,16.62005693659609,0.5084415463362881,8.747995263753312,6.053422456315564e-08
an,7,2,234.53333333333325,458.34666666666664,an,6,6,2,11.927457911662634,0.5084415463362881,11.899628547168652,6.606490971758195e-06
Vesikel,8,7,306.7200000000001,935.2133333333331,vesikel,7,7,7,14.809400434221677,0.5084415463362881,4.846053273626772,3.7013411122128183e-07
anlagern,9,8,395.08,878.6666666666666,anlagern,8,8,8,11.925095662686862,0.5084415463362881,11.911148071612015,6.622115595649837e-06
um,10,2,203.12000000000003,353.8799999999999,um,9,9,2,11.92272782027517,0.5084415463362881,11.922727820305235,6.637814300507129e-06
sie,11,3,224.76,441.4933333333335,sie,10,10,3,4.89591788151646,0.5084415463362881,6.052484399015383,0.007477043033607779
entlang,12,7,241.69333333333338,488.8933333333333,entlang,11,11,7,14.705431734822888,0.5084415463362881,6.2435487083349726,4.106881232045595e-07
des,13,3,125.11999999999999,215.69333333333336,des,12,12,3,3.692442266946392,0.5084415463362881,10.992164164570758,0.02491108816135963
Aktinfilaments,14,14,548.6533333333332,1283.386666666667,aktinfilaments,13,13,14,15.027007725989101,0.5084415463362881,8.144967098957533,2.977511620377137e-07
zu,15,2,83.58666666666666,98.70666666666666,zu,14,14,2,11.92272782027517,0.5084415463362881,11.922727820305235,6.637814300507129e-06
ziehen,16,6,299.68,593.6266666666667,ziehen,15,15,6,6.3898321301598475,0.5084415463362881,6.740885563643181,0.0016785379536377004
Alle,1,4,226.1466666666667,468.87999999999977,alle,0,0,4,1.4698521144080416,0.7644639488076959,572.2709025994878,0.22995949036758317
Myosine,2,7,434.8399999999999,1009.1999999999999,myosine,1,1,7,13.293807897895753,0.7644639488076959,8.233960605104524,1.6848940105387712e-06
bis,3,3,233.70666666666665,456.9599999999999,bis,2,2,3,11.92272782027517,0.7644639488076959,11.922727820305235,6.637814300507129e-06
auf,4,3,241.13333333333335,474.97333333333336,auf,3,3,3,3.8102668335445635,0.7644639488076959,6.010230869206152,0.02214226986834718
Myosin,5,6,337.86666666666656,705.1466666666666,myosin,4,4,6,15.351134731876769,0.7644639488076959,5.23805007072741,2.15321251309307e-07
VI,6,2,653.7066666666668,1063.92,vi,5,5,2,11.92272782027517,0.7644639488076959,11.922727820305235,6.637814300507129e-06
bewegen,7,7,298.2666666666667,1087.6133333333337,bewegen,6,6,7,11.936851497706098,0.7644639488076959,11.836827528071257,6.544722896432565e-06
sich,8,4,199.54666666666665,493.9466666666666,sich,7,7,4,4.56133868356273,0.7644639488076959,11.07336997227586,0.010448062927295448
zum,9,3,242.07999999999998,623.2266666666668,zum,8,8,3,5.657953319853566,0.7644639488076959,5.874869047622819,0.003489651795342392
+Ende,10,5,254.22666666666674,777.6266666666669,ende,9,9,4,4.551197354389558,0.7644639488076959,7.416670110572426,0.010554559267152014
des,11,3,196.3733333333333,312.67999999999995,des,10,10,3,2.3324229838721844,0.7644639488076959,6.98143604891817,0.09706028643738022
Aktinfilaments,12,14,486.9599999999999,1315.8933333333334,aktinfilaments,11,11,14,15.027007725989101,0.7644639488076959,8.144967098957533,2.977511620377137e-07
Myosin,1,6,360.53333333333325,895.8666666666667,myosin,0,0,6,11.92272782027517,0.28506485266136644,572.2709025994878,6.637814300507129e-06
II,2,2,194.62666666666664,329.76000000000005,ii,1,1,2,11.92272782027517,0.28506485266136644,11.922727820305235,6.637814300507129e-06
ist,3,3,255.4666666666666,467.54666666666674,ist,2,2,3,12.180435372602979,0.28506485266136644,10.502186128036834,5.1298436716782795e-06
ein,4,3,220.5066666666667,400.85333333333347,ein,3,3,3,3.17788180907361,0.28506485266136644,5.421767574715896,0.041673834836285145
Dimer,5,5,301.6933333333332,588.3466666666665,dimer,4,4,5,15.135724791233729,0.28506485266136644,7.653468908807167,2.670780788264925e-07
es,6,2,154.78666666666672,194.1466666666667,es,5,5,2,11.92272782027517,0.28506485266136644,11.922727820305235,6.637814300507129e-06
hat,7,3,277.8666666666668,543.0,hat,6,6,3,6.471091283207011,0.28506485266136644,6.030106960926982,0.0015475360110511873
zwei,8,4,195.06666666666663,419.5733333333333,zwei,7,7,4,6.456462316054104,0.28506485266136644,5.2731201543526725,0.0015703412664861657
Köpfe,9,5,209.1066666666667,360.2,kãpfe,8,8,5,13.645326020099864,0.28506485266136644,7.327844530228041,1.1855236051298621e-06
und,10,3,122.14666666666666,176.36000000000004,und,9,9,3,11.957669892572897,0.28506485266136644,11.735019959164907,6.409880739590353e-06
kann,11,4,236.09333333333325,403.74666666666667,kann,10,10,4,6.455288883194682,0.28506485266136644,8.07449153204553,0.0015721850380882938
mit,12,3,170.85333333333332,228.72000000000006,mit,11,11,3,5.016692117568836,0.28506485266136644,5.64925230680151,0.006626409880707838
seinem,13,6,285.84,445.49333333333334,seinem,12,12,6,4.081203714372614,0.28506485266136644,5.969170932415407,0.016887126137234074
Schwanz,14,7,304.24,548.7466666666667,schwanz,13,13,7,13.060355442107968,0.28506485266136644,8.461877543373193,2.12794157523611e-06
an,15,2,147.58666666666673,311.44,an,14,14,2,11.927457911662634,0.28506485266136644,11.899628547168652,6.606490971758195e-06
ein,16,3,167.82666666666663,376.21333333333337,ein,3,15,3,5.673060347889924,0.28506485266136644,4.846053273626772,0.0034373297383088384
bipolares,17,9,375.39999999999975,962.1333333333334,bipolares,16,16,9,15.135724791233729,0.28506485266136644,7.653468908807167,2.670780788264925e-07
Filament,18,8,349.33333333333337,790.1200000000001,filament,17,17,8,11.92272782027517,0.28506485266136644,11.922727820305235,6.637814300507129e-06
binden,19,6,279.26666666666677,507.0800000000001,binden,18,18,6,11.92272782027517,0.28506485266136644,11.922727820305235,6.637814300507129e-06
Es,1,2,184.65333333333334,328.21333333333337,es,0,0,2,-0.3979526665827938,0.23513610645108285,572.2709025994878,1.4887735594994709
ist,2,3,194.73333333333338,397.87999999999994,ist,1,1,3,4.131850334451911,0.23513610645108285,6.030106960926982,0.01605314763262229
im,3,2,126.97333333333337,170.7466666666667,im,2,2,2,4.646660148480579,0.23513610645108285,5.421767574715896,0.00959358964865961
kontraktilen,4,12,712.6266666666669,1515.3200000000002,kontraktilen,3,3,12,15.326376416462203,0.23513610645108285,7.302852696742741,2.207187839631029e-07
Apparat,5,7,282.8666666666666,589.3733333333332,apparat,4,4,7,11.92272782027517,0.23513610645108285,11.922727820305235,6.637814300507129e-06
der,6,3,125.30666666666666,174.92000000000002,der,5,5,3,11.927457911662634,0.23513610645108285,11.899628547168733,6.606490971758195e-06
Muskelzellen,7,12,413.42666666666673,763.3600000000001,muskelzellen,6,6,12,16.62005693659609,0.23513610645108285,8.747995263753312,6.053422456315564e-08
zu,8,2,100.46666666666667,135.02666666666667,zu,7,7,2,11.92272782027517,0.23513610645108285,11.922727820305235,6.637814300507129e-06
finden,9,6,249.1466666666666,424.8,finden,8,8,6,4.692783923350902,0.23513610645108285,6.740885563643181,0.009161146692586237
aber,10,4,239.17333333333337,366.63999999999993,aber,9,9,4,5.361560955488589,0.23513610645108285,8.140853935509709,0.004693573926486259
auch,11,4,135.0,213.9466666666667,auch,10,10,4,2.241450910930275,0.23513610645108285,6.098278423309173,0.10630415457261636
in,12,2,183.96,265.43999999999994,in,11,11,2,2.924479422929046,0.23513610645108285,5.940220767463369,0.05369263579370049
anderen,13,7,236.06666666666663,470.98666666666674,anderen,12,12,7,6.056734653661077,0.23513610645108285,5.389001121618048,0.002342035973737122
Zellen,14,6,146.12,233.14666666666668,zellen,13,13,6,13.086607101865116,0.23513610645108285,8.402864690131752,2.072806437781457e-06
wo,15,2,157.78666666666675,215.45333333333335,wo,14,14,2,11.980304223684106,0.23513610645108285,11.630602213149574,6.266426990754334e-06
es,16,2,134.32000000000002,175.57333333333332,es,0,15,2,3.0034714139291205,0.23513610645108285,7.9659404177883895,0.04961453648329631
am,17,2,130.33333333333331,182.13333333333338,am,16,16,2,4.253403355919699,0.23513610645108285,6.030106960926982,0.01421577016055662
Kontraktionsmechanismus,18,23,769.4533333333331,1467.16,kontraktionsmechanismus,17,17,23,14.796495013217223,0.23513610645108285,5.86038704805721,3.7494180367575804e-07
beteiligt,19,9,299.31999999999994,525.16,beteiligt,18,18,9,11.92272782027517,0.23513610645108285,11.922727820305235,6.637814300507129e-06
ist,20,3,132.52,210.02666666666667,ist,1,19,3,5.180524007140481,0.23513610645108285,10.303718846291302,0.005625058071400098
Eine,1,4,238.21333333333325,436.9066666666666,eine,0,0,4,0.37470138036786893,1.2804603726457175,572.2709025994878,0.6874945475096816
chlorophyllhaltige,2,18,725.8933333333333,1725.7333333333336,chlorophyllhaltige,1,1,18,15.025411356958903,1.2804603726457175,7.958910797399576,2.982268623671101e-07
Parenchymzelle,3,14,1676.36,2861.7199999999993,parenchymzelle,2,2,14,11.92272782027517,1.2804603726457175,11.922727820305235,6.637814300507129e-06
in,4,2,173.24,312.13333333333327,in,3,3,2,11.92272782027517,1.2804603726457175,11.922727820305235,6.637814300507129e-06
einem,5,5,254.7466666666666,627.1333333333332,einem,4,4,5,3.609755619432639,1.2804603726457175,5.389001121618048,0.027058458619894914
Angiospermenblatt,6,17,1684.6266666666668,3350.1333333333346,angiospermenblatt,5,5,17,14.480005733589124,1.2804603726457175,7.920352530589195,5.145332110606411e-07
exportiert,7,10,507.1999999999997,1032.733333333333,exportiert,6,6,10,11.92272782027517,1.2804603726457175,11.922727820305235,6.637814300507129e-06
organisches,8,11,464.06666666666666,1031.1466666666665,organisches,7,7,11,11.95077847182275,1.2804603726457175,11.714728195402564,6.454206482973803e-06
Material,9,8,281.09333333333325,623.9999999999999,material,8,8,8,11.92981459356641,1.2804603726457175,11.884946378961128,6.590939905693065e-06
in,10,2,180.73333333333335,280.6666666666667,in,3,9,2,6.193292783913685,1.2804603726457175,11.168265461609643,0.0020430882170775115
Form,11,4,222.08,373.7066666666666,form,10,10,4,6.056734653661077,1.2804603726457175,5.389001121618048,0.002342035973737122
von,12,3,131.42666666666668,210.06666666666666,von,11,11,3,2.7637340863091144,1.2804603726457175,10.044117584851362,0.06305587213645758
Saccharose,13,10,646.7733333333335,1122.346666666667,saccharose,12,12,10,15.445018960975647,1.2804603726457175,7.586905416805195,1.9602591619432823e-07
aus,14,3,214.64,414.8133333333333,aus,13,13,3,11.92272782027517,1.2804603726457175,11.922727820305235,6.637814300507129e-06
der,15,3,181.92,341.4666666666666,der,14,14,3,2.057512672315807,1.2804603726457175,5.212498180704632,0.12777138427574072
Zelle,16,5,168.4399999999999,300.5733333333333,zelle,15,15,5,10.04737487332146,1.2804603726457175,8.747995263753312,4.329926605538862e-05
und,17,3,122.77333333333334,169.10666666666665,und,16,16,3,11.934511360685631,1.2804603726457175,11.865426955281796,6.560056378998823e-06
versorgt,18,8,287.30666666666656,555.5200000000002,versorgt,17,17,8,16.303769487340997,1.2804603726457175,8.07449153204553,8.305444441892168e-08
damit,19,5,199.0933333333333,370.58666666666664,damit,18,18,5,12.051558566348033,1.2804603726457175,11.044488964756436,5.835453548122484e-06
selbst,20,6,245.59999999999997,444.69333333333344,selbst,19,19,6,13.274977530439891,1.2804603726457175,7.380995080047871,1.7169217848922654e-06
in,21,2,159.61333333333332,226.13333333333335,in,3,20,2,3.6775058993521585,1.2804603726457175,7.871639208950088,0.025285961988603098
der,22,3,188.69333333333338,253.77333333333334,der,14,21,3,1.5603922399331418,1.2804603726457175,5.389001121618048,0.21005366360507774
Nacht,23,5,198.74666666666658,335.7466666666667,nacht,22,22,5,5.385321592663148,1.2804603726457175,8.747995263753312,0.004583366108292061
alle,24,4,196.06666666666663,296.88000000000017,alle,23,23,4,12.462686341191588,1.2804603726457175,9.030674858252453,3.868335134872267e-06
chlorophyllfreien,25,17,806.8933333333333,1553.4533333333327,chlorophyllfreien,24,24,17,13.293807897895753,1.2804603726457175,8.233960605104524,1.6848940105387712e-06
Zellen,26,6,236.13333333333333,495.06666666666666,zellen,25,25,6,11.92272782027517,1.2804603726457175,11.922727820305235,6.637814300507129e-06
der,27,3,185.98666666666674,277.32000000000005,der,14,26,3,6.0993722745811265,1.2804603726457175,11.630602213149574,0.0022442760665458738
Pflanze,28,7,307.74666666666656,557.1999999999999,pflanze,27,27,7,9.354926958560947,1.2804603726457175,8.747995263753312,8.653799788621406e-05
Das,1,3,253.58666666666664,346.06666666666644,das,0,0,3,-0.7776084822505799,-1.6353290324329581,572.2709025994878,2.176261469194852
Prinzip,2,7,346.56,531.2666666666665,prinzip,1,1,7,7.756572151864789,-1.6353290324329581,7.636055606681435,0.00042792091740861103
ist,3,3,140.0266666666667,239.10666666666668,ist,2,2,3,4.74602554715992,-1.6353290324329581,11.456549754885016,0.008686149380589966
einfach,4,7,179.28000000000006,377.06666666666683,einfach,3,3,7,6.21679206100123,-1.6353290324329581,5.421767574715896,0.0019956368410640893
Am,1,2,168.61333333333334,225.37333333333328,am,0,0,2,0.6739409071755165,0.6425620080937683,572.2709025994878,0.5096959501746694
Tag,2,3,168.63999999999993,238.12,tag,1,1,3,4.9293232543443795,0.6425620080937683,5.86038704805721,0.007231395441264723
speichert,3,9,241.28000000000011,514.2133333333333,speichert,2,2,9,12.775664627795173,0.6425620080937683,8.34475466947933,2.828781150942146e-06
der,4,3,172.58666666666667,299.4799999999999,der,3,3,3,11.92981459356641,0.6425620080937683,11.888168808398637,6.590939905693065e-06
Chloroplast,5,11,394.88,1054.6933333333338,chloroplast,4,4,11,16.62005693659609,0.6425620080937683,8.747995263753312,6.053422456315564e-08
die,6,3,184.68,298.4133333333334,die,5,5,3,11.92272782027517,0.6425620080937683,11.922727820305235,6.637814300507129e-06
gebildete,7,9,350.3333333333333,778.5466666666663,gebildete,6,6,9,16.569644897902705,0.6425620080937683,8.51874830955148,6.366410729679436e-08
und,8,3,76.38666666666667,104.61333333333334,und,7,7,3,11.92981459356641,0.6425620080937683,11.888168808398659,6.590939905693065e-06
überschüssige,9,13,469.52,945.76,ã¼berschã¼ssige,8,8,15,16.303769487340997,0.6425620080937683,8.07449153204553,8.305444441892168e-08
Glucose,10,7,377.06666666666666,662.053333333333,glucose,9,9,7,11.925095662686862,0.6425620080937683,11.911148071612015,6.622115595649837e-06
aus,11,3,231.01333333333335,359.7466666666665,aus,10,10,3,11.92272782027517,0.6425620080937683,11.922727820305235,6.637814300507129e-06
der,12,3,102.29333333333332,158.47999999999996,der,3,11,3,2.057512672315807,0.6425620080937683,5.212498180704632,0.12777138427574072
Photosynthese,13,13,620.1999999999998,1050.813333333333,photosynthese,12,12,13,16.62005693659609,0.6425620080937683,8.747995263753312,6.053422456315564e-08
als,14,3,269.7066666666667,493.81333333333345,als,13,13,3,11.925095662686862,0.6425620080937683,11.911148071611954,6.622115595649837e-06
Stärke,15,6,256.7733333333333,491.02666666666676,stãrke,14,14,6,14.732204865533658,0.6425620080937683,7.572038113009468,3.9983860229219473e-07
in,1,2,201.76000000000005,262.9066666666667,in,0,0,2,-0.5346631424172367,-0.2016336505205014,572.2709025994878,1.7068731722304193
der,2,3,177.20000000000002,278.8399999999999,der,1,1,3,1.5603922399331418,-0.2016336505205014,5.389001121618048,0.21005366360507774
Nacht,3,5,135.14666666666665,201.26666666666674,nacht,2,2,5,5.385321592663148,-0.2016336505205014,8.747995263753312,0.004583366108292061
kommt,4,5,181.73333333333332,303.52,kommt,3,3,5,12.462686341191588,-0.2016336505205014,9.030674858252453,3.868335134872267e-06
es,5,2,112.77333333333335,145.24,es,4,4,2,2.77739431037536,-0.2016336505205014,7.486599799775478,0.06220037126430222
zu,6,2,162.46666666666664,192.36000000000004,zu,5,5,2,3.981150293564409,-0.2016336505205014,6.030106960926982,0.018664157724505092
einer,7,5,188.1733333333334,323.4,einer,6,6,5,3.7273528234942774,-0.2016336505205014,6.740885563643181,0.024056433247689395
Stoffentnahme,8,13,555.7066666666667,1141.1733333333336,stoffentnahme,7,7,13,14.465755009347665,-0.2016336505205014,7.851990445002999,5.219181775452309e-07
aus,9,3,156.9333333333333,253.54666666666668,aus,8,8,3,11.92272782027517,-0.2016336505205014,11.922727820305235,6.637814300507129e-06
diesem,10,6,281.21333333333325,698.5733333333333,diesem,9,9,6,5.835559499870161,-0.2016336505205014,5.212498180704632,0.0029217880627057406
Speicher,11,8,266.93333333333334,623.2133333333336,speicher,10,10,8,7.378597208530998,-0.2016336505205014,6.933967667082207,0.0006244762818577558
Die,1,3,224.70666666666668,415.81333333333333,die,0,0,3,-1.7268979820811765,-9.57548296217734,572.2709025994878,5.623183609529626
Zelle,2,5,223.0666666666666,434.34666666666664,zelle,1,1,5,10.688712948799724,-9.57548296217734,8.51874830955148,2.280084528472335e-05
kann,3,4,229.89333333333332,383.64,kann,2,2,4,11.934511360685631,-9.57548296217734,11.865426955281796,6.560056378998823e-06
auf,4,3,109.96000000000005,157.32,auf,3,3,3,5.3420547000380605,-9.57548296217734,5.64925230680151,0.004786026751220248
diese,5,5,341.56,572.1733333333333,diese,4,4,5,5.835339028853426,-9.57548296217734,5.23805007072741,0.00292243230330619
Weise,6,5,177.30666666666656,435.3066666666668,weise,5,5,5,4.436530451455115,-9.57548296217734,8.224574769209639,0.011836936181640709
Tag,7,3,169.69333333333338,276.81333333333333,tag,6,6,3,12.223466210900481,-9.57548296217734,10.40850901838784,4.913784147289978e-06
und,8,3,123.0933333333333,197.57333333333332,und,7,7,3,4.81773728555007,-9.57548296217734,8.34475466947933,0.008085060640985645
Nacht,9,5,177.08,298.7866666666668,nacht,8,8,5,9.731087424066365,-9.57548296217734,8.07449153204553,5.9407657600791565e-05
einen,10,5,295.9866666666666,561.7866666666665,einen,9,9,5,12.462686341191588,-9.57548296217734,9.030674858252453,3.868335134872267e-06
Export,11,6,185.02666666666664,412.85333333333324,export,10,10,6,14.372024724514667,-9.57548296217734,7.929611512813787,5.732036779368335e-07
gewährleisten,12,13,456.4666666666665,909.8133333333335,gewãhrleisten,11,11,13,11.94383922964449,-9.57548296217734,11.806607301708713,6.499149539860212e-06
Saccharose,1,10,515.5333333333333,1162.6266666666668,saccharose,0,0,10,11.92272782027517,0.8787730542860013,572.2709025994878,6.637814300507129e-06
ist,2,3,185.44000000000003,295.05333333333334,ist,1,1,3,11.92272782027517,0.8787730542860013,11.922727820305235,6.637814300507129e-06
ein,3,3,245.30666666666673,484.06666666666655,ein,2,2,3,3.17788180907361,0.8787730542860013,5.421767574715896,0.041673834836285145
Dimer,4,5,362.6133333333334,838.5599999999998,dimer,3,3,5,15.135724791233729,0.8787730542860013,7.653468908807167,2.670780788264925e-07
und,5,3,123.64000000000003,191.01333333333332,und,4,4,3,11.92272782027517,0.8787730542860013,11.922727820305235,6.637814300507129e-06
wirkt,6,5,342.5599999999998,735.0666666666668,wirkt,5,5,5,9.731087424066365,0.8787730542860013,8.07449153204553,5.9407657600791565e-05
nicht,7,5,238.46666666666678,592.6133333333332,nicht,6,6,5,12.104327807646525,0.8787730542860013,10.89287184386186,5.535504727321037e-06
reduzierend,8,11,511.80000000000007,1268.946666666667,reduzierend,7,7,11,15.098805265191448,0.8787730542860013,6.110349717397253,2.771227563547811e-07
sie,9,3,204.22666666666666,337.9333333333334,sie,8,8,3,11.92272782027517,0.8787730542860013,11.922727820305235,6.637814300507129e-06
wird,10,4,295.11999999999995,493.20000000000033,wird,9,9,4,6.262131154136924,0.8787730542860013,6.2435487083349726,0.001907176974430088
in,11,2,150.4533333333333,301.76,in,10,10,2,3.6137559098194134,0.8787730542860013,5.445944986127045,0.026950433138698632
der,12,3,157.69333333333338,320.3066666666666,der,11,11,3,1.5603922399331418,0.8787730542860013,5.389001121618048,0.21005366360507774
